"grantee1","latlong1","grantee2","latlong2","seconds","miles"
"Mt. Si Senior Center","47.4928162+-121.7885425","Kalispel Indian Community of the Kalispel Reservation","48.3454559+-117.2718961",17589,305.631984212201
"Mt. Si Senior Center","47.4928162+-121.7885425","King County Metro Transit","47.5990865+-122.3313145",2058,29.608337310109
"Mt. Si Senior Center","47.4928162+-121.7885425","Kitsap County Public Transportation Benefit Area Authority","47.5632656+-122.6247445",5055,74.9560069195896
"Mt. Si Senior Center","47.4928162+-121.7885425","Klickitat County Senior Services","45.821592+-120.8236469",10756,182.826045891991
"Mt. Si Senior Center","47.4928162+-121.7885425","Lewis Public Transportation Benefit Area","46.7146295+-122.952936",6017,94.1389783663406
"Mt. Si Senior Center","47.4928162+-121.7885425","Lower Columbia Community Action Council, Inc.","46.1402368+-122.9326816",8326,136.693584466714
"Mt. Si Senior Center","47.4928162+-121.7885425","Lower Elwha Klallam Tribe","48.1273148+-123.5426088",10437,153.728475701901
"Mt. Si Senior Center","47.4928162+-121.7885425","Lummi Tribe of the Lummi Reservation","48.7920179+-122.6261531",7434,124.018854887457
"Mt. Si Senior Center","47.4928162+-121.7885425","Makah Tribal Council","48.3648679+-124.6138052",15741,216.933110633898
"Mt. Si Senior Center","47.4928162+-121.7885425","Mason County Public Transportation Benefit Area","47.2406378+-123.1010602",6017,93.7574564543068
"Mt. Si Senior Center","47.4928162+-121.7885425","Mid-Columbia Economic Development District (MCEDD)","45.5999847+-121.1787727",12686,214.715436848803
"Mt. Si Senior Center","47.4928162+-121.7885425","Northshore Senior Center","47.7560448+-122.2026247",2355,35.2708929849678
"Mt. Si Senior Center","47.4928162+-121.7885425","Okanogan County Transit Authority","48.3626993+-119.5817291",12774,201.672855523741
"Mt. Si Senior Center","47.4928162+-121.7885425","Okanogan County Transportation & Nutrition","48.3626993+-119.5817291",12774,201.672855523741
"Mt. Si Senior Center","47.4928162+-121.7885425","Olympic Community Action Programs (OlyCAP)","48.105573+-122.80489",7981,118.645858188181
"Mt. Si Senior Center","47.4928162+-121.7885425","Pacific County Public Transportation Benefit Area","46.6849881+-123.7348418",8725,133.918540722182
"Mt. Si Senior Center","47.4928162+-121.7885425","People For People","46.6040141+-120.5146606",6611,113.940214149368
"Mt. Si Senior Center","47.4928162+-121.7885425","Pierce County Human Services","47.2499232+-122.4433833",2965,42.9491768074445
"Mt. Si Senior Center","47.4928162+-121.7885425","Pierce Transit","47.1709133+-122.4844693",3332,48.5054780084308
"Mt. Si Senior Center","47.4928162+-121.7885425","Puget Sound Educational Service District","47.4725062+-122.2346646",2227,31.3090302632625
"Mt. Si Senior Center","47.4928162+-121.7885425","Rural Resources Community Action","48.5358622+-117.9056307",18336,291.518158951722
"Mt. Si Senior Center","47.4928162+-121.7885425","San Juan County","48.5353048+-123.0194257",12761,126.532301360057
"Mt. Si Senior Center","47.4928162+-121.7885425","Sauk-Suiattle Indian Tribe","48.3200381+-121.5529776",6717,103.418535751213
"Mt. Si Senior Center","47.4928162+-121.7885425","Senior Services of Snohomish County","47.8203422+-122.3014052",2877,42.9516622922135
"Mt. Si Senior Center","47.4928162+-121.7885425","Skagit Transit System","48.4806171+-122.3316855",5280,89.443276266603
"Mt. Si Senior Center","47.4928162+-121.7885425","Skamania County Senior Services","45.6923108+-121.8940865",12950,215.636308955699
"Mt. Si Senior Center","47.4928162+-121.7885425","Snohomish County Workforce Development Council","47.8763418+-122.2452246",2973,44.0521106736658
"Mt. Si Senior Center","47.4928162+-121.7885425","Sound Generations","47.6136836+-122.3444571",2374,32.6163952517299
"Mt. Si Senior Center","47.4928162+-121.7885425","Special Mobility Services, Inc.","45.5259917+-122.644411",10923,184.852337349877
"Mt. Si Senior Center","47.4928162+-121.7885425","Spokane Transit Authority","47.6683727+-117.430667",13651,250.897881372783
"Mt. Si Senior Center","47.4928162+-121.7885425","Spokane Tribe of Indians","47.886156+-117.9894493",15280,264.48913346059
"Mt. Si Senior Center","47.4928162+-121.7885425","Squaxin Island Tribe","47.1217757+-123.0803069",5404,84.2852739998409
"Mt. Si Senior Center","47.4928162+-121.7885425","The Arc of Tri-Cities","46.2346178+-119.2292752",10623,179.28485146743
"Mt. Si Senior Center","47.4928162+-121.7885425","Thurston County Public Benefit Transportation Area (Intercity Transit)","47.044311+-122.8574776",4428,68.3452388053766
"Mt. Si Senior Center","47.4928162+-121.7885425","Thurston Regional Planning Council","47.0278081+-122.9202783",4702,72.3406555714627
"Mt. Si Senior Center","47.4928162+-121.7885425","Tri County Economic Development District","48.5357394+-117.9070033",18395,291.552955738487
"Mt. Si Senior Center","47.4928162+-121.7885425","United Way of Pierce County","47.2490399+-122.4371755",2923,42.816824743498
"Mt. Si Senior Center","47.4928162+-121.7885425","Valley Transit","46.0593099+-118.362419",13762,232.015032211883
"Mt. Si Senior Center","47.4928162+-121.7885425","Wahkiakum County Health and Human Services","46.2152416+-123.3875323",10251,162.217027559055
"Mt. Si Senior Center","47.4928162+-121.7885425","Whatcom Council of Governments","48.749823+-122.4734545",6556,111.652946790742
"Mt. Si Senior Center","47.4928162+-121.7885425","White Pass Community Services Coalition  (WPCSC)","46.5577544+-122.2741656",7228,93.8475552771813
"Northshore Senior Center","47.7560448+-122.2026247","Around the Sound LLC","47.2312078+-122.4659419",3280,47.9095830350752
"Northshore Senior Center","47.7560448+-122.2026247","Asotin County Public Transportation Benefit Area","46.4188573+-117.0680059",18454,316.505980076354
"Northshore Senior Center","47.7560448+-122.2026247","Ben Franklin Transit","46.239185+-119.240989",12528,212.517025570667
"Northshore Senior Center","47.7560448+-122.2026247","Catholic Community Services of Snohomish County","47.98164+-122.2032403",1524,19.0990863357989
"Northshore Senior Center","47.7560448+-122.2026247","Catholic Community Services of Western Washington (King County)","47.601159+-122.3016677",1715,21.3745476417721
"Northshore Senior Center","47.7560448+-122.2026247","Catholic Community Services of Western Washington (Pierce County)","47.2496766+-122.4463095",3244,47.461574405472
"Northshore Senior Center","47.7560448+-122.2026247","Catholic Community Services of Western Washington (Thurston County)","47.2496766+-122.4463095",3244,47.461574405472
"Northshore Senior Center","47.7560448+-122.2026247","Chelan-Douglas PTBA (Link)","47.467059+-120.326368",8516,120.520535075161
"Northshore Senior Center","47.7560448+-122.2026247","City of Ellensburg","46.997139+-120.5429167",6690,112.944777499403
"Northshore Senior Center","47.7560448+-122.2026247","City of Longview","46.1189275+-122.9470869",8752,146.580221506403
"Northshore Senior Center","47.7560448+-122.2026247","City of Pullman","46.7358473+-117.1898316",16791,290.368000874891
"Northshore Senior Center","47.7560448+-122.2026247","City of Yakima","46.6146036+-120.5399701",8479,147.888829237254
"Northshore Senior Center","47.7560448+-122.2026247","Clallam County Public Transportation Benefit Area","48.1101329+-123.4625169",9838,80.6378251014078
"Northshore Senior Center","47.7560448+-122.2026247","Coastal Community Action Program","46.9751055+-123.8181052",7678,122.88360971924
"Northshore Senior Center","47.7560448+-122.2026247","Columbia County Transit Authority","46.3135282+-117.9896769",16442,276.052851348127
"Northshore Senior Center","47.7560448+-122.2026247","Community Action of Skagit County","48.4408499+-122.3360986",3326,52.7624920464487
"Northshore Senior Center","47.7560448+-122.2026247","Community Transit","47.935911+-122.252329",1431,18.0601537023781
"Northshore Senior Center","47.7560448+-122.2026247","Council on Aging & Human Services, Inc.","46.8795917+-117.3649728",15703,275.569424560566
"Northshore Senior Center","47.7560448+-122.2026247","Cowlitz Indian Tribe","46.135192+-122.9327984",8596,142.052910999761
"Northshore Senior Center","47.7560448+-122.2026247","ECHHO - Ecumenical Christian Helping Hands Organization","48.1150606+-122.7602944",8121,52.3430664916885
"Northshore Senior Center","47.7560448+-122.2026247","Entiat Valley Community Services (EVCS)","47.6755363+-120.2099281",9584,136.230041557305
"Northshore Senior Center","47.7560448+-122.2026247","Entrust Community Services","46.594791+-120.5223518",8718,149.221049073411
"Northshore Senior Center","47.7560448+-122.2026247","Everett Transit","47.9747952+-122.1934996",1420,18.4659090909091
"Northshore Senior Center","47.7560448+-122.2026247","Garfield County Transportation Authority","46.4744087+-117.5982103",16672,281.44448918317
"Northshore Senior Center","47.7560448+-122.2026247","Grant Transit Authority","47.1284982+-119.2769928",10311,182.706742623081
"Northshore Senior Center","47.7560448+-122.2026247","Grays Harbor Transportation Authority","46.9717268+-123.8552435",7953,125.007456454307
"Northshore Senior Center","47.7560448+-122.2026247","Hopelink","47.6101989+-122.1414751",1371,14.3257128370317
"Northshore Senior Center","47.7560448+-122.2026247","HopeSource","46.9842027+-120.5386228",6780,115.203461783186
"Northshore Senior Center","47.7560448+-122.2026247","Human Services Council, Inc.","45.6214691+-122.5365338",10783,182.820453551261
"Northshore Senior Center","47.7560448+-122.2026247","Island County Public Transportation Benefit Area Corporation","48.2084833+-122.641684",5293,44.1844627376123
"Northshore Senior Center","47.7560448+-122.2026247","Jamestown S'Klallam Tribe","48.0254542+-122.9962656",7900,56.255840889207
"Northshore Senior Center","47.7560448+-122.2026247","Jefferson Transit Authority","48.0505321+-122.8185547",7465,46.5649357750736
"Northshore Senior Center","47.7560448+-122.2026247","Kalispel Indian Community of the Kalispel Reservation","48.3454559+-117.2718961",19508,339.353798814921
"Northshore Senior Center","47.7560448+-122.2026247","King County Metro Transit","47.5990865+-122.3313145",1672,20.1286984013362
"Northshore Senior Center","47.7560448+-122.2026247","Kitsap County Public Transportation Benefit Area Authority","47.5632656+-122.6247445",5253,79.2851000159071
"Northshore Senior Center","47.7560448+-122.2026247","Klickitat County Senior Services","45.821592+-120.8236469",12676,216.548481865903
"Northshore Senior Center","47.7560448+-122.2026247","Lewis Public Transportation Benefit Area","46.7146295+-122.952936",6216,98.4680714626581
"Northshore Senior Center","47.7560448+-122.2026247","Lower Columbia Community Action Council, Inc.","46.1402368+-122.9326816",8525,141.023298934224
"Northshore Senior Center","47.7560448+-122.2026247","Lower Elwha Klallam Tribe","48.1273148+-123.5426088",10281,85.2732541954983
"Northshore Senior Center","47.7560448+-122.2026247","Lummi Tribe of the Lummi Reservation","48.7920179+-122.6261531",5612,90.8028364352183
"Northshore Senior Center","47.7560448+-122.2026247","Makah Tribal Council","48.3648679+-124.6138052",15585,148.477889127495
"Northshore Senior Center","47.7560448+-122.2026247","Mason County Public Transportation Benefit Area","47.2406378+-123.1010602",6216,98.0865495506244
"Northshore Senior Center","47.7560448+-122.2026247","Mid-Columbia Economic Development District (MCEDD)","45.5999847+-121.1787727",14605,248.437872822715
"Northshore Senior Center","47.7560448+-122.2026247","Mt. Si Senior Center","47.4928162+-121.7885425",2402,35.2932623478883
"Northshore Senior Center","47.7560448+-122.2026247","Okanogan County Transit Authority","48.3626993+-119.5817291",14017,205.015211166786
"Northshore Senior Center","47.7560448+-122.2026247","Okanogan County Transportation & Nutrition","48.3626993+-119.5817291",14017,205.015211166786
"Northshore Senior Center","47.7560448+-122.2026247","Olympic Community Action Programs (OlyCAP)","48.105573+-122.80489",7825,50.1906366817784
"Northshore Senior Center","47.7560448+-122.2026247","Pacific County Public Transportation Benefit Area","46.6849881+-123.7348418",8923,138.2476338185
"Northshore Senior Center","47.7560448+-122.2026247","People For People","46.6040141+-120.5146606",8531,147.662028752088
"Northshore Senior Center","47.7560448+-122.2026247","Pierce County Human Services","47.2499232+-122.4433833",3163,47.2788912749543
"Northshore Senior Center","47.7560448+-122.2026247","Pierce Transit","47.1709133+-122.4844693",3530,52.8351924759405
"Northshore Senior Center","47.7560448+-122.2026247","Puget Sound Educational Service District","47.4725062+-122.2346646",1869,23.8861300007954
"Northshore Senior Center","47.7560448+-122.2026247","Rural Resources Community Action","48.5358622+-117.9056307",20727,303.856726715979
"Northshore Senior Center","47.7560448+-122.2026247","San Juan County","48.5353048+-123.0194257",10939,93.3162829078183
"Northshore Senior Center","47.7560448+-122.2026247","Sauk-Suiattle Indian Tribe","48.3200381+-121.5529776",4895,70.202517298974
"Northshore Senior Center","47.7560448+-122.2026247","Senior Services of Snohomish County","47.8203422+-122.3014052",1055,9.73564383997455
"Northshore Senior Center","47.7560448+-122.2026247","Skagit Transit System","48.4806171+-122.3316855",3459,56.2266364431719
"Northshore Senior Center","47.7560448+-122.2026247","Skamania County Senior Services","45.6923108+-121.8940865",13149,219.965402052016
"Northshore Senior Center","47.7560448+-122.2026247","Snohomish County Workforce Development Council","47.8763418+-122.2452246",1151,10.8354708502346
"Northshore Senior Center","47.7560448+-122.2026247","Sound Generations","47.6136836+-122.3444571",1652,19.7881869879901
"Northshore Senior Center","47.7560448+-122.2026247","Special Mobility Services, Inc.","45.5259917+-122.644411",11121,189.181430446194
"Northshore Senior Center","47.7560448+-122.2026247","Spokane Transit Authority","47.6683727+-117.430667",15571,284.619695975503
"Northshore Senior Center","47.7560448+-122.2026247","Spokane Tribe of Indians","47.886156+-117.9894493",17200,298.211569434503
"Northshore Senior Center","47.7560448+-122.2026247","Squaxin Island Tribe","47.1217757+-123.0803069",5603,88.6143670961584
"Northshore Senior Center","47.7560448+-122.2026247","The Arc of Tri-Cities","46.2346178+-119.2292752",12542,213.007287441343
"Northshore Senior Center","47.7560448+-122.2026247","Thurston County Public Benefit Transportation Area (Intercity Transit)","47.044311+-122.8574776",4626,72.6743319016941
"Northshore Senior Center","47.7560448+-122.2026247","Thurston Regional Planning Council","47.0278081+-122.9202783",4901,76.6703700389724
"Northshore Senior Center","47.7560448+-122.2026247","Tri County Economic Development District","48.5357394+-117.9070033",20786,303.891523502744
"Northshore Senior Center","47.7560448+-122.2026247","United Way of Pierce County","47.2490399+-122.4371755",3122,47.1459178398155
"Northshore Senior Center","47.7560448+-122.2026247","Valley Transit","46.0593099+-118.362419",15682,265.737468185795
"Northshore Senior Center","47.7560448+-122.2026247","Wahkiakum County Health and Human Services","46.2152416+-123.3875323",10450,166.546120655373
"Northshore Senior Center","47.7560448+-122.2026247","Whatcom Council of Governments","48.749823+-122.4734545",4734,78.4369283385031
"Northshore Senior Center","47.7560448+-122.2026247","White Pass Community Services Coalition  (WPCSC)","46.5577544+-122.2741656",7446,97.8442147856518
"Okanogan County Transit Authority","48.3626993+-119.5817291","Around the Sound LLC","47.2312078+-122.4659419",15278,242.811978048199
"Okanogan County Transit Authority","48.3626993+-119.5817291","Asotin County Public Transportation Benefit Area","46.4188573+-117.0680059",16296,238.880562514913
"Okanogan County Transit Authority","48.3626993+-119.5817291","Ben Franklin Transit","46.239185+-119.240989",12014,191.932862085421
"Okanogan County Transit Authority","48.3626993+-119.5817291","Catholic Community Services of Snohomish County","47.98164+-122.2032403",14114,203.889907937644
"Okanogan County Transit Authority","48.3626993+-119.5817291","Catholic Community Services of Western Washington (King County)","47.601159+-122.3016677",14255,228.173715501471
"Okanogan County Transit Authority","48.3626993+-119.5817291","Catholic Community Services of Western Washington (Pierce County)","47.2496766+-122.4463095",15242,242.363969418595
"Okanogan County Transit Authority","48.3626993+-119.5817291","Catholic Community Services of Western Washington (Thurston County)","47.2496766+-122.4463095",15242,242.363969418595
"Okanogan County Transit Authority","48.3626993+-119.5817291","Chelan-Douglas PTBA (Link)","47.467059+-120.326368",5623,84.4785204406267
"Okanogan County Transit Authority","48.3626993+-119.5817291","City of Ellensburg","46.997139+-120.5429167",10071,151.841371391076
"Okanogan County Transit Authority","48.3626993+-119.5817291","City of Longview","46.1189275+-122.9470869",20750,341.482616519526
"Okanogan County Transit Authority","48.3626993+-119.5817291","City of Pullman","46.7358473+-117.1898316",14222,206.969423566372
"Okanogan County Transit Authority","48.3626993+-119.5817291","City of Yakima","46.6146036+-120.5399701",11559,188.816064185159
"Okanogan County Transit Authority","48.3626993+-119.5817291","Clallam County Public Transportation Benefit Area","48.1101329+-123.4625169",22191,348.324534717251
"Okanogan County Transit Authority","48.3626993+-119.5817291","Coastal Community Action Program","46.9751055+-123.8181052",19676,317.786004732363
"Okanogan County Transit Authority","48.3626993+-119.5817291","Columbia County Transit Authority","46.3135282+-117.9896769",14792,228.246415930963
"Okanogan County Transit Authority","48.3626993+-119.5817291","Community Action of Skagit County","48.4408499+-122.3360986",15952,237.274317982979
"Okanogan County Transit Authority","48.3626993+-119.5817291","Community Transit","47.935911+-122.252329",14584,211.703650680029
"Okanogan County Transit Authority","48.3626993+-119.5817291","Council on Aging & Human Services, Inc.","46.8795917+-117.3649728",13036,190.942396404995
"Okanogan County Transit Authority","48.3626993+-119.5817291","Cowlitz Indian Tribe","46.135192+-122.9327984",20594,336.955306012885
"Okanogan County Transit Authority","48.3626993+-119.5817291","ECHHO - Ecumenical Christian Helping Hands Organization","48.1150606+-122.7602944",20474,320.029776107532
"Okanogan County Transit Authority","48.3626993+-119.5817291","Entiat Valley Community Services (EVCS)","47.6755363+-120.2099281",4915,68.1780899546648
"Okanogan County Transit Authority","48.3626993+-119.5817291","Entrust Community Services","46.594791+-120.5223518",11799,190.148284021316
"Okanogan County Transit Authority","48.3626993+-119.5817291","Everett Transit","47.9747952+-122.1934996",14107,203.768119183966
"Okanogan County Transit Authority","48.3626993+-119.5817291","Garfield County Transportation Authority","46.4744087+-117.5982103",15022,233.638675137199
"Okanogan County Transit Authority","48.3626993+-119.5817291","Grant Transit Authority","47.1284982+-119.2769928",7332,113.606537819136
"Okanogan County Transit Authority","48.3626993+-119.5817291","Grays Harbor Transportation Authority","46.9717268+-123.8552435",19951,319.90985146743
"Okanogan County Transit Authority","48.3626993+-119.5817291","Hopelink","47.6101989+-122.1414751",13868,221.1913674143
"Okanogan County Transit Authority","48.3626993+-119.5817291","HopeSource","46.9842027+-120.5386228",9916,157.666726318301
"Okanogan County Transit Authority","48.3626993+-119.5817291","Human Services Council, Inc.","45.6214691+-122.5365338",22481,372.297035313768
"Okanogan County Transit Authority","48.3626993+-119.5817291","Island County Public Transportation Benefit Area Corporation","48.2084833+-122.641684",18536,242.379503698401
"Okanogan County Transit Authority","48.3626993+-119.5817291","Jamestown S'Klallam Tribe","48.0254542+-122.9962656",20253,323.943171876243
"Okanogan County Transit Authority","48.3626993+-119.5817291","Jefferson Transit Authority","48.0505321+-122.8185547",19818,314.251645390917
"Okanogan County Transit Authority","48.3626993+-119.5817291","Kalispel Indian Community of the Kalispel Reservation","48.3454559+-117.2718961",12396,170.867135926191
"Okanogan County Transit Authority","48.3626993+-119.5817291","King County Metro Transit","47.5990865+-122.3313145",14254,228.83982541955
"Okanogan County Transit Authority","48.3626993+-119.5817291","Kitsap County Public Transportation Benefit Area Authority","47.5632656+-122.6247445",17251,274.18749502903
"Okanogan County Transit Authority","48.3626993+-119.5817291","Klickitat County Senior Services","45.821592+-120.8236469",15756,257.475716813807
"Okanogan County Transit Authority","48.3626993+-119.5817291","Lewis Public Transportation Benefit Area","46.7146295+-122.952936",18214,293.370466475781
"Okanogan County Transit Authority","48.3626993+-119.5817291","Lower Columbia Community Action Council, Inc.","46.1402368+-122.9326816",20523,335.925072576155
"Okanogan County Transit Authority","48.3626993+-119.5817291","Lower Elwha Klallam Tribe","48.1273148+-123.5426088",22634,352.959963811342
"Okanogan County Transit Authority","48.3626993+-119.5817291","Lummi Tribe of the Lummi Reservation","48.7920179+-122.6261531",18238,275.314041000557
"Okanogan County Transit Authority","48.3626993+-119.5817291","Makah Tribal Council","48.3648679+-124.6138052",27938,416.165220114531
"Okanogan County Transit Authority","48.3626993+-119.5817291","Mason County Public Transportation Benefit Area","47.2406378+-123.1010602",18214,292.988944563748
"Okanogan County Transit Authority","48.3626993+-119.5817291","Mid-Columbia Economic Development District (MCEDD)","45.5999847+-121.1787727",17685,289.36510777062
"Okanogan County Transit Authority","48.3626993+-119.5817291","Mt. Si Senior Center","47.4928162+-121.7885425",12636,200.576135369442
"Okanogan County Transit Authority","48.3626993+-119.5817291","Northshore Senior Center","47.7560448+-122.2026247",14063,204.022881372783
"Okanogan County Transit Authority","48.3626993+-119.5817291","Okanogan County Transportation & Nutrition","48.3626993+-119.5817291",0,0
"Okanogan County Transit Authority","48.3626993+-119.5817291","Olympic Community Action Programs (OlyCAP)","48.105573+-122.80489",20178,317.877346297622
"Okanogan County Transit Authority","48.3626993+-119.5817291","Pacific County Public Transportation Benefit Area","46.6849881+-123.7348418",20921,333.150028831623
"Okanogan County Transit Authority","48.3626993+-119.5817291","People For People","46.6040141+-120.5146606",11611,188.589263699992
"Okanogan County Transit Authority","48.3626993+-119.5817291","Pierce County Human Services","47.2499232+-122.4433833",15161,242.181286288078
"Okanogan County Transit Authority","48.3626993+-119.5817291","Pierce Transit","47.1709133+-122.4844693",15528,247.736966117872
"Okanogan County Transit Authority","48.3626993+-119.5817291","Puget Sound Educational Service District","47.4725062+-122.2346646",14424,230.540518372703
"Okanogan County Transit Authority","48.3626993+-119.5817291","Rural Resources Community Action","48.5358622+-117.9056307",8536,120.626789549034
"Okanogan County Transit Authority","48.3626993+-119.5817291","San Juan County","48.5353048+-123.0194257",23565,277.827487473157
"Okanogan County Transit Authority","48.3626993+-119.5817291","Sauk-Suiattle Indian Tribe","48.3200381+-121.5529776",17521,254.713721864312
"Okanogan County Transit Authority","48.3626993+-119.5817291","Senior Services of Snohomish County","47.8203422+-122.3014052",14594,211.568813131313
"Okanogan County Transit Authority","48.3626993+-119.5817291","Skagit Transit System","48.4806171+-122.3316855",16084,240.738462379703
"Okanogan County Transit Authority","48.3626993+-119.5817291","Skamania County Senior Services","45.6923108+-121.8940865",20312,323.73687664042
"Okanogan County Transit Authority","48.3626993+-119.5817291","Snohomish County Workforce Development Council","47.8763418+-122.2452246",14609,211.466286884594
"Okanogan County Transit Authority","48.3626993+-119.5817291","Sound Generations","47.6136836+-122.3444571",14570,231.847883361171
"Okanogan County Transit Authority","48.3626993+-119.5817291","Special Mobility Services, Inc.","45.5259917+-122.644411",22402,370.483874174819
"Okanogan County Transit Authority","48.3626993+-119.5817291","Spokane Transit Authority","47.6683727+-117.430667",10058,144.023279050346
"Okanogan County Transit Authority","48.3626993+-119.5817291","Spokane Tribe of Indians","47.886156+-117.9894493",9948,141.355732522071
"Okanogan County Transit Authority","48.3626993+-119.5817291","Squaxin Island Tribe","47.1217757+-123.0803069",17601,283.516762109282
"Okanogan County Transit Authority","48.3626993+-119.5817291","The Arc of Tri-Cities","46.2346178+-119.2292752",11936,191.212071502426
"Okanogan County Transit Authority","48.3626993+-119.5817291","Thurston County Public Benefit Transportation Area (Intercity Transit)","47.044311+-122.8574776",16624,267.576726914817
"Okanogan County Transit Authority","48.3626993+-119.5817291","Thurston Regional Planning Council","47.0278081+-122.9202783",16899,271.572765052096
"Okanogan County Transit Authority","48.3626993+-119.5817291","Tri County Economic Development District","48.5357394+-117.9070033",8574,120.738636363636
"Okanogan County Transit Authority","48.3626993+-119.5817291","United Way of Pierce County","47.2490399+-122.4371755",15120,242.048312852939
"Okanogan County Transit Authority","48.3626993+-119.5817291","Valley Transit","46.0593099+-118.362419",14187,227.907768631194
"Okanogan County Transit Authority","48.3626993+-119.5817291","Wahkiakum County Health and Human Services","46.2152416+-123.3875323",22448,361.448515668496
"Okanogan County Transit Authority","48.3626993+-119.5817291","Whatcom Council of Governments","48.749823+-122.4734545",17360,262.948132903842
"Okanogan County Transit Authority","48.3626993+-119.5817291","White Pass Community Services Coalition  (WPCSC)","46.5577544+-122.2741656",18515,291.756144118349
"Okanogan County Transportation & Nutrition","48.3626993+-119.5817291","Around the Sound LLC","47.2312078+-122.4659419",15278,242.811978048199
"Okanogan County Transportation & Nutrition","48.3626993+-119.5817291","Asotin County Public Transportation Benefit Area","46.4188573+-117.0680059",16296,238.880562514913
"Okanogan County Transportation & Nutrition","48.3626993+-119.5817291","Ben Franklin Transit","46.239185+-119.240989",12014,191.932862085421
"Okanogan County Transportation & Nutrition","48.3626993+-119.5817291","Catholic Community Services of Snohomish County","47.98164+-122.2032403",14114,203.889907937644
"Okanogan County Transportation & Nutrition","48.3626993+-119.5817291","Catholic Community Services of Western Washington (King County)","47.601159+-122.3016677",14255,228.173715501471
"Okanogan County Transportation & Nutrition","48.3626993+-119.5817291","Catholic Community Services of Western Washington (Pierce County)","47.2496766+-122.4463095",15242,242.363969418595
"Okanogan County Transportation & Nutrition","48.3626993+-119.5817291","Catholic Community Services of Western Washington (Thurston County)","47.2496766+-122.4463095",15242,242.363969418595
"Okanogan County Transportation & Nutrition","48.3626993+-119.5817291","Chelan-Douglas PTBA (Link)","47.467059+-120.326368",5623,84.4785204406267
"Okanogan County Transportation & Nutrition","48.3626993+-119.5817291","City of Ellensburg","46.997139+-120.5429167",10071,151.841371391076
"Okanogan County Transportation & Nutrition","48.3626993+-119.5817291","City of Longview","46.1189275+-122.9470869",20750,341.482616519526
"Okanogan County Transportation & Nutrition","48.3626993+-119.5817291","City of Pullman","46.7358473+-117.1898316",14222,206.969423566372
"Okanogan County Transportation & Nutrition","48.3626993+-119.5817291","City of Yakima","46.6146036+-120.5399701",11559,188.816064185159
"Okanogan County Transportation & Nutrition","48.3626993+-119.5817291","Clallam County Public Transportation Benefit Area","48.1101329+-123.4625169",22191,348.324534717251
"Okanogan County Transportation & Nutrition","48.3626993+-119.5817291","Coastal Community Action Program","46.9751055+-123.8181052",19676,317.786004732363
"Okanogan County Transportation & Nutrition","48.3626993+-119.5817291","Columbia County Transit Authority","46.3135282+-117.9896769",14792,228.246415930963
"Okanogan County Transportation & Nutrition","48.3626993+-119.5817291","Community Action of Skagit County","48.4408499+-122.3360986",15952,237.274317982979
"Okanogan County Transportation & Nutrition","48.3626993+-119.5817291","Community Transit","47.935911+-122.252329",14584,211.703650680029
"Okanogan County Transportation & Nutrition","48.3626993+-119.5817291","Council on Aging & Human Services, Inc.","46.8795917+-117.3649728",13036,190.942396404995
"Okanogan County Transportation & Nutrition","48.3626993+-119.5817291","Cowlitz Indian Tribe","46.135192+-122.9327984",20594,336.955306012885
"Okanogan County Transportation & Nutrition","48.3626993+-119.5817291","ECHHO - Ecumenical Christian Helping Hands Organization","48.1150606+-122.7602944",20474,320.029776107532
"Okanogan County Transportation & Nutrition","48.3626993+-119.5817291","Entiat Valley Community Services (EVCS)","47.6755363+-120.2099281",4915,68.1780899546648
"Okanogan County Transportation & Nutrition","48.3626993+-119.5817291","Entrust Community Services","46.594791+-120.5223518",11799,190.148284021316
"Okanogan County Transportation & Nutrition","48.3626993+-119.5817291","Everett Transit","47.9747952+-122.1934996",14107,203.768119183966
"Okanogan County Transportation & Nutrition","48.3626993+-119.5817291","Garfield County Transportation Authority","46.4744087+-117.5982103",15022,233.638675137199
"Okanogan County Transportation & Nutrition","48.3626993+-119.5817291","Grant Transit Authority","47.1284982+-119.2769928",7332,113.606537819136
"Okanogan County Transportation & Nutrition","48.3626993+-119.5817291","Grays Harbor Transportation Authority","46.9717268+-123.8552435",19951,319.90985146743
"Okanogan County Transportation & Nutrition","48.3626993+-119.5817291","Hopelink","47.6101989+-122.1414751",13868,221.1913674143
"Okanogan County Transportation & Nutrition","48.3626993+-119.5817291","HopeSource","46.9842027+-120.5386228",9916,157.666726318301
"Okanogan County Transportation & Nutrition","48.3626993+-119.5817291","Human Services Council, Inc.","45.6214691+-122.5365338",22481,372.297035313768
"Okanogan County Transportation & Nutrition","48.3626993+-119.5817291","Island County Public Transportation Benefit Area Corporation","48.2084833+-122.641684",18536,242.379503698401
"Okanogan County Transportation & Nutrition","48.3626993+-119.5817291","Jamestown S'Klallam Tribe","48.0254542+-122.9962656",20253,323.943171876243
"Okanogan County Transportation & Nutrition","48.3626993+-119.5817291","Jefferson Transit Authority","48.0505321+-122.8185547",19818,314.251645390917
"Okanogan County Transportation & Nutrition","48.3626993+-119.5817291","Kalispel Indian Community of the Kalispel Reservation","48.3454559+-117.2718961",12396,170.867135926191
"Okanogan County Transportation & Nutrition","48.3626993+-119.5817291","King County Metro Transit","47.5990865+-122.3313145",14254,228.83982541955
